case_id,heuristic,start,goal,expected_cost,actual_cost,path_length,visited_nodes,time_sec,cost_error
160,diagonal,"(63, 179)","(124, 187)",64.31371,64.31371,62,683,0.004378,0.00000
160,hybrid,"(63, 179)","(124, 187)",64.31371,64.31371,62,155,0.001134,0.00000
161,manhattan,"(376, 18)","(435, 34)",67.87006,70.55635,67,352,0.002280,2.68629
161,euclidean,"(376, 18)","(435, 34)",67.87006,67.87006,61,1100,0.006327,0.00000
161,diagonal,"(376, 18)","(435, 34)",67.87006,67.87006,61,1487,0.009712,0.00000
161,hybrid,"(376, 18)","(435, 34)",67.87006,67.87006,61,674,0.015454,0.00000
162,manhattan,"(436, 193)","(462, 250)",67.76955,68.94113,60,96,0.000932,1.17157
162,euclidean,"(436, 193)","(462, 250)",67.76955,67.76955,58,766,0.008139,0.00000
162,diagonal,"(436, 193)","(462, 250)",67.76955,67.76955,58,1384,0.051631,0.00000
162,hybrid,"(436, 193)","(462, 250)",67.76955,67.76955,58,85,0.001894,0.00000
163,manhattan,"(175, 262)","(177, 198)",67.65685,67.65685,67,173,0.001677,0.00000
163,euclidean,"(175, 262)","(177, 198)",67.65685,67.65685,67,609,0.007066,0.00000
163,diagonal,"(175, 262)","(177, 198)",67.65685,67.65685,67,783,0.005221,0.00000
163,hybrid,"(175, 262)","(177, 198)",67.65685,67.65685,67,329,0.002395,0.00000
164,manhattan,"(367, 490)","(335, 439)",64.84062,66.59798,56,56,0.000390,1.75736
164,euclidean,"(367, 490)","(335, 439)",64.84062,64.84062,53,597,0.006603,0.00000
164,diagonal,"(367, 490)","(335, 439)",64.84062,64.84062,53,1244,0.009217,0.00000
164,hybrid,"(367, 490)","(335, 439)",64.84062,66.59798,56,58,0.000511,1.75736
165,manhattan,"(392, 112)","(357, 61)",66.66905,71.35534,62,65,0.000457,4.68629
165,euclidean,"(392, 112)","(357, 61)",66.66905,66.66905,54,717,0.004289,0.00000
165,diagonal,"(392, 112)","(357, 61)",66.66905,66.66905,54,1333,0.008212,0.00000
165,hybrid,"(392, 112)","(357, 61)",66.66905,67.84062,56,61,0.000546,1.17157
166,manhattan,"(375, 399)","(409, 351)",65.01219,65.59798,55,69,0.000489,0.58579
166,euclidean,"(375, 399)","(409, 351)",65.01219,65.01219,54,878,0.005235,0.00000
166,diagonal,"(375, 399)","(409, 351)",65.01219,65.01219,54,1382,0.008964,0.00000
166,hybrid,"(375, 399)","(409, 351)",65.01219,65.59798,55,74,0.000618,0.58579
167,manhattan,"(117, 288)","(91, 231)",67.76955,70.35534,61,102,0.000632,2.58579
167,euclidean,"(117, 288)","(91, 231)",67.76955,67.76955,58,841,0.005073,0.00000
167,diagonal,"(117, 288)","(91, 231)",67.76955,67.76955,58,1384,0.008945,0.00000
167,hybrid,"(117, 288)","(91, 231)",67.76955,68.35534,59,75,0.000670,0.58579
168,manhattan,"(18, 67)","(81, 55)",67.97056,67.97056,64,211,0.001255,0.00000
168,euclidean,"(18, 67)","(81, 55)",67.97056,67.97056,64,566,0.003417,0.00000
168,diagonal,"(18, 67)","(81, 55)",67.97056,67.97056,64,1014,0.006025,0.00000
168,hybrid,"(18, 67)","(81, 55)",67.97056,67.97056,64,150,0.001058,0.00000
169,manhattan,"(364, 242)","(355, 304)",65.72792,66.89949,65,191,0.001317,1.17157
169,euclidean,"(364, 242)","(355, 304)",65.72792,65.72792,63,496,0.002997,0.00000
169,diagonal,"(364, 242)","(355, 304)",65.72792,65.72792,63,775,0.005524,0.00000
169,hybrid,"(364, 242)","(355, 304)",65.72792,65.72792,63,128,0.000943,0.00000
170,manhattan,"(313, 335)","(381, 333)",70.48528,70.48528,69,209,0.001286,0.00000
170,euclidean,"(313, 335)","(381, 333)",70.48528,70.48528,69,406,0.002300,0.00000
170,diagonal,"(313, 335)","(381, 333)",70.48528,70.48528,69,453,0.002845,0.00000
170,hybrid,"(313, 335)","(381, 333)",70.48528,70.48528,69,238,0.001572,0.00000
171,manhattan,"(209, 459)","(200, 392)",70.72792,73.55635,70,138,0.000759,2.82843
171,euclidean,"(209, 459)","(200, 392)",70.72792,70.72792,68,546,0.003049,0.00000
171,diagonal,"(209, 459)","(200, 392)",70.72792,70.72792,68,832,0.004931,0.00000
171,hybrid,"(209, 459)","(200, 392)",70.72792,70.72792,68,87,0.000681,0.00000
172,manhattan,"(482, 64)","(455, 120)",68.59798,69.76955,60,106,0.000681,1.17157
172,euclidean,"(482, 64)","(455, 120)",68.59798,68.59798,58,1015,0.005988,0.00000
172,diagonal,"(482, 64)","(455, 120)",68.59798,68.59798,58,1526,0.009372,0.00000
172,hybrid,"(482, 64)","(455, 120)",68.59798,68.59798,58,97,0.000754,0.00000
173,manhattan,"(112, 403)","(85, 463)",71.18377,73.76955,64,92,0.000594,2.58579
173,euclidean,"(112, 403)","(85, 463)",71.18377,71.18377,61,809,0.004758,0.00000
173,diagonal,"(112, 403)","(85, 463)",71.18377,71.18377,61,1461,0.008909,0.00000
173,hybrid,"(112, 403)","(85, 463)",71.18377,73.76955,64,147,0.000985,2.58579
174,manhattan,"(411, 386)","(412, 452)",68.07107,68.65685,68,168,0.001023,0.58579
174,euclidean,"(411, 386)","(412, 452)",68.07107,68.07107,67,341,0.001860,0.00000
174,diagonal,"(411, 386)","(412, 452)",68.07107,68.07107,67,349,0.002290,0.00000
174,hybrid,"(411, 386)","(412, 452)",68.07107,68.07107,67,231,0.001523,0.00000
175,manhattan,"(252, 37)","(191, 19)",68.45584,68.45584,62,112,0.000670,0.00000
175,euclidean,"(252, 37)","(191, 19)",68.45584,68.45584,62,820,0.004526,0.00000
175,diagonal,"(252, 37)","(191, 19)",68.45584,68.45584,62,1279,0.007769,0.00000
175,hybrid,"(252, 37)","(191, 19)",68.45584,68.45584,62,108,0.000787,0.00000
176,manhattan,"(396, 441)","(404, 506)",68.31371,68.89949,67,151,0.000864,0.58579
176,euclidean,"(396, 441)","(404, 506)",68.31371,68.31371,66,497,0.002752,0.00000
176,diagonal,"(396, 441)","(404, 506)",68.31371,68.31371,66,753,0.004849,0.00000
176,hybrid,"(396, 441)","(404, 506)",68.31371,68.31371,66,112,0.000881,0.00000
177,manhattan,"(89, 353)","(140, 312)",69.74012,72.66905,60,60,0.000415,2.92893
177,euclidean,"(89, 353)","(140, 312)",69.74012,69.74012,55,572,0.003263,0.00000
177,diagonal,"(89, 353)","(140, 312)",69.74012,69.74012,55,1406,0.008383,0.00000
177,hybrid,"(89, 353)","(140, 312)",69.74012,70.32590,56,67,0.000565,0.58579
178,manhattan,"(411, 23)","(463, 59)",71.25483,73.01219,62,177,0.001090,1.75736
178,euclidean,"(411, 23)","(463, 59)",71.25483,71.25483,59,1239,0.007579,0.00000
178,diagonal,"(411, 23)","(463, 59)",71.25483,71.25483,59,1777,0.011221,0.00000
178,hybrid,"(411, 23)","(463, 59)",71.25483,71.84062,60,274,0.002142,0.58579
179,manhattan,"(222, 427)","(229, 359)",71.72792,73.14214,70,152,0.000887,1.41421
179,euclidean,"(222, 427)","(229, 359)",71.72792,71.72792,69,595,0.003139,0.00000
179,diagonal,"(222, 427)","(229, 359)",71.72792,71.72792,69,835,0.004978,0.00000
179,hybrid,"(222, 427)","(229, 359)",71.72792,71.72792,69,241,0.001713,0.00000
180,manhattan,"(359, 459)","(406, 409)",74.15433,78.25483,66,70,0.000448,4.10051
180,euclidean,"(359, 459)","(406, 409)",74.15433,74.15433,59,894,0.005354,0.00000
180,diagonal,"(359, 459)","(406, 409)",74.15433,74.15433,59,1642,0.010204,0.00000
180,hybrid,"(359, 459)","(406, 409)",74.15433,74.74012,60,76,0.000651,0.58579
181,manhattan,"(283, 44)","(279, 113)",72.31371,73.72792,71,265,0.001498,1.41421
181,euclidean,"(283, 44)","(279, 113)",72.31371,72.31371,70,477,0.002535,0.00000
181,diagonal,"(283, 44)","(279, 113)",72.31371,72.31371,70,614,0.003569,0.00000
181,hybrid,"(283, 44)","(279, 113)",72.31371,72.31371,70,285,0.001727,0.00000
182,manhattan,"(38, 31)","(86, 79)",73.15433,76.08326,63,65,0.000400,2.92893
182,euclidean,"(38, 31)","(86, 79)",73.15433,73.15433,58,742,0.004509,0.00000
182,diagonal,"(38, 31)","(86, 79)",73.15433,73.15433,58,1604,0.009002,0.00000
182,hybrid,"(38, 31)","(86, 79)",73.15433,74.32590,60,81,0.000615,1.17157
183,manhattan,"(422, 96)","(396, 37)",72.35534,79.38478,75,113,0.000626,7.02944
183,euclidean,"(422, 96)","(396, 37)",72.35534,72.35534,63,1070,0.006130,0.00000
183,diagonal,"(422, 96)","(396, 37)",72.35534,72.35534,63,1620,0.009670,0.00000
183,hybrid,"(422, 96)","(396, 37)",72.35534,73.28427,66,174,0.001303,0.92893
184,manhattan,"(16, 43)","(37, 107)",72.69848,75.52691,67,118,0.000717,2.82843
184,euclidean,"(16, 43)","(37, 107)",72.69848,72.69848,65,875,0.004676,0.00000
184,diagonal,"(16, 43)","(37, 107)",72.69848,72.69848,65,1463,0.008932,0.00000
184,hybrid,"(16, 43)","(37, 107)",72.69848,73.52691,65,167,0.001152,0.82843
185,manhattan,"(272, 232)","(206, 249)",73.04163,74.21320,69,300,0.001712,1.17157
185,euclidean,"(272, 232)","(206, 249)",73.04163,73.04163,67,897,0.005055,0.00000
185,diagonal,"(272, 232)","(206, 249)",73.04163,73.04163,67,1417,0.008950,0.00000
185,hybrid,"(272, 232)","(206, 249)",73.04163,73.04163,67,228,0.001521,0.00000
186,manhattan,"(73, 193)","(42, 133)",72.84062,78.69848,71,168,0.000931,5.85786
186,euclidean,"(73, 193)","(42, 133)",72.84062,72.84062,61,802,0.004642,0.00000
186,diagonal,"(73, 193)","(42, 133)",72.84062,72.84062,61,1555,0.009186,0.00000
186,hybrid,"(73, 193)","(42, 133)",72.84062,74.59798,64,107,0.000751,1.75736
187,manhattan,"(218, 123)","(280, 147)",72.52691,73.94113,65,123,0.000722,1.41421
187,euclidean,"(218, 123)","(280, 147)",72.52691,72.52691,64,1114,0.006422,0.00000
187,diagonal,"(218, 123)","(280, 147)",72.52691,72.52691,64,1661,0.010662,0.00000
187,hybrid,"(218, 123)","(280, 147)",72.52691,72.52691,64,175,0.001284,0.00000
188,manhattan,"(85, 67)","(28, 29)",73.91169,76.25483,64,65,0.000404,2.34315
188,euclidean,"(85, 67)","(28, 29)",73.91169,73.91169,60,967,0.005731,0.00000
188,diagonal,"(85, 67)","(28, 29)",73.91169,73.91169,60,1717,0.010566,0.00000
188,hybrid,"(85, 67)","(28, 29)",73.91169,74.49747,61,72,0.000655,0.58579
189,manhattan,"(511, 290)","(454, 256)",72.25483,74.84062,63,86,0.000538,2.58579
189,euclidean,"(511, 290)","(454, 256)",72.25483,72.25483,60,831,0.005431,0.00000
189,diagonal,"(511, 290)","(454, 256)",72.25483,72.25483,60,1450,0.009472,0.00000
189,hybrid,"(511, 290)","(454, 256)",72.25483,73.42641,62,114,0.000917,1.17157
190,manhattan,"(327, 407)","(349, 340)",76.11270,77.28427,70,112,0.000690,1.17157
190,euclidean,"(327, 407)","(349, 340)",76.11270,76.11270,68,992,0.005849,0.00000
190,diagonal,"(327, 407)","(349, 340)",76.11270,76.11270,68,1628,0.010693,0.00000
190,hybrid,"(327, 407)","(349, 340)",76.11270,77.28427,70,125,0.000927,1.17157
191,manhattan,"(107, 40)","(169, 75)",77.66905,84.35534,75,195,0.001270,6.68629
191,euclidean,"(107, 40)","(169, 75)",77.66905,77.66905,65,1139,0.006502,0.00000
191,diagonal,"(107, 40)","(169, 75)",77.66905,77.66905,65,1850,0.014416,0.00000
191,hybrid,"(107, 40)","(169, 75)",77.66905,80.01219,69,182,0.001331,2.34315
192,manhattan,"(485, 365)","(453, 303)",76.42641,80.76955,71,168,0.001018,4.34315
192,euclidean,"(485, 365)","(453, 303)",76.42641,76.42641,65,1146,0.007393,0.00000
192,diagonal,"(485, 365)","(453, 303)",76.42641,76.42641,65,1839,0.012263,0.00000
192,hybrid,"(485, 365)","(453, 303)",76.42641,77.01219,66,119,0.000887,0.58579
193,manhattan,"(185, 437)","(195, 363)",79.55635,81.55635,78,274,0.001622,2.00000
193,euclidean,"(185, 437)","(195, 363)",79.55635,79.55635,76,1023,0.005773,0.00000
193,diagonal,"(185, 437)","(195, 363)",79.55635,79.55635,76,1427,0.008664,0.00000
193,hybrid,"(185, 437)","(195, 363)",79.55635,79.55635,76,495,0.003295,0.00000
194,manhattan,"(136, 448)","(63, 460)",77.97056,79.97056,76,215,0.001270,2.00000
194,euclidean,"(136, 448)","(63, 460)",77.97056,77.97056,74,826,0.004896,0.00000
194,diagonal,"(136, 448)","(63, 460)",77.97056,77.97056,74,1224,0.008417,0.00000
194,hybrid,"(136, 448)","(63, 460)",77.97056,77.97056,74,246,0.001765,0.00000
195,manhattan,"(243, 13)","(177, 42)",78.01219,82.94113,74,130,0.000774,4.92893
195,euclidean,"(243, 13)","(177, 42)",78.01219,78.01219,67,956,0.005300,0.00000
195,diagonal,"(243, 13)","(177, 42)",78.01219,78.01219,67,1653,0.009544,0.00000
195,hybrid,"(243, 13)","(177, 42)",78.01219,78.59798,68,99,0.000753,0.58579
196,manhattan,"(349, 313)","(332, 384)",78.04163,82.04163,76,145,0.000851,4.00000
196,euclidean,"(349, 313)","(332, 384)",78.04163,78.04163,72,996,0.006118,0.00000
196,diagonal,"(349, 313)","(332, 384)",78.04163,78.04163,72,1528,0.010287,0.00000
196,hybrid,"(349, 313)","(332, 384)",78.04163,78.04163,72,91,0.000737,0.00000
197,manhattan,"(211, 181)","(235, 113)",77.94113,79.69848,72,84,0.000491,1.75736
197,euclidean,"(211, 181)","(235, 113)",77.94113,77.94113,69,1053,0.005872,0.00000
197,diagonal,"(211, 181)","(235, 113)",77.94113,77.94113,69,1688,0.010296,0.00000
197,hybrid,"(211, 181)","(235, 113)",77.94113,78.52691,70,97,0.000812,0.58579
198,manhattan,"(251, 371)","(198, 321)",77.81118,80.15433,65,65,0.000415,2.34315
198,euclidean,"(251, 371)","(198, 321)",77.81118,77.81118,61,942,0.006051,0.00000
198,diagonal,"(251, 371)","(198, 321)",77.81118,77.81118,61,1829,0.011024,0.00000
198,hybrid,"(251, 371)","(198, 321)",77.81118,78.98276,63,76,0.000751,1.17157
199,manhattan,"(106, 224)","(55, 174)",76.98276,79.91169,66,69,0.000496,2.92893
199,euclidean,"(106, 224)","(55, 174)",76.98276,76.98276,61,1026,0.005820,0.00000
199,diagonal,"(106, 224)","(55, 174)",76.98276,76.98276,61,1832,0.010511,0.00000
199,hybrid,"(106, 224)","(55, 174)",76.98276,78.15433,63,76,0.000599,1.17157
200,manhattan,"(144, 4)","(179, 71)",82.08326,85.59798,75,95,0.000578,3.51472
200,euclidean,"(144, 4)","(179, 71)",82.08326,82.08326,69,1122,0.006314,0.00000
200,diagonal,"(144, 4)","(179, 71)",82.08326,82.08326,69,1975,0.012273,0.00000
200,hybrid,"(144, 4)","(179, 71)",82.08326,84.42641,73,96,0.000818,2.34315
201,manhattan,"(52, 32)","(104, 92)",83.88225,85.05382,67,68,0.000447,1.17157
201,euclidean,"(52, 32)","(104, 92)",83.88225,83.88225,65,887,0.005043,0.00000
201,diagonal,"(52, 32)","(104, 92)",83.88225,83.88225,65,2008,0.011983,0.00000
201,hybrid,"(52, 32)","(104, 92)",83.88225,85.05382,67,74,0.000646,1.17157
202,manhattan,"(83, 452)","(157, 468)",80.62742,86.72792,84,218,0.001273,6.10051
202,euclidean,"(83, 452)","(157, 468)",80.62742,80.62742,75,905,0.005074,0.00000
202,diagonal,"(83, 452)","(157, 468)",80.62742,80.62742,75,1448,0.009830,0.00000
202,hybrid,"(83, 452)","(157, 468)",80.62742,80.62742,75,163,0.001358,0.00000
203,manhattan,"(18, 438)","(79, 486)",82.05382,83.81118,67,101,0.000710,1.75736
203,euclidean,"(18, 438)","(79, 486)",82.05382,82.05382,64,828,0.005022,0.00000
203,diagonal,"(18, 438)","(79, 486)",82.05382,82.05382,64,1934,0.012250,0.00000
203,hybrid,"(18, 438)","(79, 486)",82.05382,83.81118,67,78,0.000720,1.75736
204,manhattan,"(162, 496)","(102, 449)",82.39697,85.32590,71,77,0.000475,2.92893
204,euclidean,"(162, 496)","(102, 449)",82.39697,82.39697,66,1017,0.006204,0.00000
204,diagonal,"(162, 496)","(102, 449)",82.39697,82.39697,66,2019,0.012743,0.00000
204,hybrid,"(162, 496)","(102, 449)",82.39697,82.98276,67,98,0.000883,0.58579
205,manhattan,"(187, 314)","(189, 394)",82.48528,82.48528,81,228,0.001393,0.00000
205,euclidean,"(187, 314)","(189, 394)",82.48528,82.48528,81,492,0.002703,0.00000
205,diagonal,"(187, 314)","(189, 394)",82.48528,82.48528,81,507,0.003037,0.00000
205,hybrid,"(187, 314)","(189, 394)",82.48528,82.48528,81,280,0.001773,0.00000
206,manhattan,"(237, 225)","(309, 245)",80.28427,84.87006,78,160,0.000966,4.58579
206,euclidean,"(237, 225)","(309, 245)",80.28427,80.28427,73,1095,0.006518,0.00000
206,diagonal,"(237, 225)","(309, 245)",80.28427,80.28427,73,1692,0.010894,0.00000
206,hybrid,"(237, 225)","(309, 245)",80.28427,80.87006,74,132,0.001050,0.58579
207,manhattan,"(69, 494)","(102, 426)",81.66905,84.01219,73,93,0.000606,2.34315
207,euclidean,"(69, 494)","(102, 426)",81.66905,81.66905,69,1138,0.007012,0.00000
207,diagonal,"(69, 494)","(102, 426)",81.66905,81.66905,69,2014,0.013092,0.00000
207,hybrid,"(69, 494)","(102, 426)",81.66905,84.01219,73,125,0.001039,2.34315
208,manhattan,"(63, 167)","(133, 137)",83.59798,87.69848,80,106,0.000671,4.10051
208,euclidean,"(63, 167)","(133, 137)",83.59798,83.59798,73,1379,0.007890,0.00000
208,diagonal,"(63, 167)","(133, 137)",83.59798,83.59798,73,2131,0.013407,0.00000
208,hybrid,"(63, 167)","(133, 137)",83.59798,84.76955,75,98,0.000754,1.17157
209,manhattan,"(4, 278)","(12, 200)",82.14214,83.55635,80,220,0.001342,1.41421
209,euclidean,"(4, 278)","(12, 200)",82.14214,82.14214,79,744,0.004405,0.00000
209,diagonal,"(4, 278)","(12, 200)",82.14214,82.14214,79,831,0.004814,0.00000
209,hybrid,"(4, 278)","(12, 200)",82.14214,82.72792,80,330,0.002196,0.58579
210,manhattan,"(78, 504)","(70, 422)",85.31371,87.55635,84,186,0.001057,2.24264
210,euclidean,"(78, 504)","(70, 422)",85.31371,85.31371,83,554,0.002920,0.00000
210,diagonal,"(78, 504)","(70, 422)",85.31371,85.31371,83,853,0.005046,0.00000
210,hybrid,"(78, 504)","(70, 422)",85.31371,85.31371,83,179,0.001218,0.00000
211,manhattan,"(289, 118)","(354, 70)",87.22540,96.59798,86,101,0.000620,9.37258
211,euclidean,"(289, 118)","(354, 70)",87.22540,87.22540,70,1311,0.007864,0.00000
211,diagonal,"(289, 118)","(354, 70)",87.22540,87.22540,70,2345,0.015088,0.00000
211,hybrid,"(289, 118)","(354, 70)",87.22540,89.56854,74,96,0.000782,2.34315
212,manhattan,"(307, 380)","(305, 462)",85.31371,85.89949,84,171,0.001005,0.58579
212,euclidean,"(307, 380)","(305, 462)",85.31371,85.31371,83,643,0.003656,0.00000
212,diagonal,"(307, 380)","(305, 462)",85.31371,85.31371,83,804,0.005017,0.00000
212,hybrid,"(307, 380)","(305, 462)",85.31371,85.31371,83,283,0.001859,0.00000
213,manhattan,"(132, 54)","(50, 49)",86.31371,86.31371,84,261,0.001486,0.00000
213,euclidean,"(132, 54)","(50, 49)",86.31371,86.31371,84,933,0.004813,0.00000
213,diagonal,"(132, 54)","(50, 49)",86.31371,86.31371,84,1255,0.007304,0.00000
213,hybrid,"(132, 54)","(50, 49)",86.31371,86.31371,84,539,0.003224,0.00000
214,manhattan,"(191, 174)","(264, 147)",84.18377,87.69848,80,186,0.001077,3.51472
214,euclidean,"(191, 174)","(264, 147)",84.18377,84.18377,74,1302,0.007308,0.00000
214,diagonal,"(191, 174)","(264, 147)",84.18377,84.18377,74,2073,0.013347,0.00000
214,hybrid,"(191, 174)","(264, 147)",84.18377,85.35534,76,158,0.001162,1.17157
215,manhattan,"(119, 416)","(131, 335)",86.55635,88.79899,84,270,0.001614,2.24264
215,euclidean,"(119, 416)","(131, 335)",86.55635,86.55635,83,1143,0.006617,0.00000
215,diagonal,"(119, 416)","(131, 335)",86.55635,86.55635,83,1564,0.010111,0.00000
215,hybrid,"(119, 416)","(131, 335)",86.55635,86.55635,83,600,0.004047,0.00000
216,manhattan,"(350, 401)","(382, 327)",87.25483,88.08326,75,122,0.000810,0.82843
216,euclidean,"(350, 401)","(382, 327)",87.25483,87.25483,75,1447,0.009018,0.00000
216,diagonal,"(350, 401)","(382, 327)",87.25483,87.25483,75,2366,0.016417,0.00000
216,hybrid,"(350, 401)","(382, 327)",87.25483,87.25483,75,131,0.001112,0.00000
217,manhattan,"(79, 237)","(142, 284)",84.81118,84.81118,68,109,0.000710,0.00000
217,euclidean,"(79, 237)","(142, 284)",84.81118,84.81118,68,1289,0.008001,0.00000
217,diagonal,"(79, 237)","(142, 284)",84.81118,84.81118,68,2263,0.014411,0.00000
217,hybrid,"(79, 237)","(142, 284)",84.81118,84.81118,68,110,0.000938,0.00000
218,manhattan,"(409, 227)","(481, 253)",84.18377,87.11270,79,121,0.000770,2.92893
218,euclidean,"(409, 227)","(481, 253)",84.18377,84.18377,74,1382,0.007797,0.00000
218,diagonal,"(409, 227)","(481, 253)",84.18377,84.18377,74,2125,0.013782,0.00000
218,hybrid,"(409, 227)","(481, 253)",84.18377,85.11270,77,124,0.000962,0.92893
219,manhattan,"(217, 433)","(132, 428)",87.89949,87.89949,86,175,0.001073,0.00000
219,euclidean,"(217, 433)","(132, 428)",87.89949,87.89949,86,575,0.003170,0.00000
219,diagonal,"(217, 433)","(132, 428)",87.89949,87.89949,86,656,0.004168,0.00000
219,hybrid,"(217, 433)","(132, 428)",87.89949,87.89949,86,240,0.001625,0.00000
220,manhattan,"(327, 170)","(342, 255)",91.79899,92.62742,87,182,0.001109,0.82843
220,euclidean,"(327, 170)","(342, 255)",91.79899,91.79899,87,969,0.005287,0.00000
220,diagonal,"(327, 170)","(342, 255)",91.79899,91.79899,87,1783,0.011962,0.00000
220,hybrid,"(327, 170)","(342, 255)",91.79899,92.62742,87,279,0.001998,0.82843
221,manhattan,"(35, 341)","(51, 426)",91.62742,95.38478,91,288,0.001701,3.75736
221,euclidean,"(35, 341)","(51, 426)",91.62742,91.62742,86,1159,0.006779,0.00000
221,diagonal,"(35, 341)","(51, 426)",91.62742,91.62742,86,1802,0.011713,0.00000
221,hybrid,"(35, 341)","(51, 426)",91.62742,92.45584,86,328,0.002325,0.82843
222,manhattan,"(275, 114)","(208, 68)",88.05382,91.56854,76,94,0.000569,3.51472
222,euclidean,"(275, 114)","(208, 68)",88.05382,88.05382,70,1188,0.007225,0.00000
222,diagonal,"(275, 114)","(208, 68)",88.05382,88.05382,70,2375,0.014676,0.00000
222,hybrid,"(275, 114)","(208, 68)",88.05382,89.56854,74,90,0.000742,1.51472
223,manhattan,"(79, 158)","(83, 247)",91.48528,92.89949,91,263,0.001626,1.41421
223,euclidean,"(79, 158)","(83, 247)",91.48528,91.48528,90,680,0.003739,0.00000
223,diagonal,"(79, 158)","(83, 247)",91.48528,91.48528,90,814,0.005010,0.00000
223,hybrid,"(79, 158)","(83, 247)",91.48528,92.07107,91,447,0.002969,0.58579
224,manhattan,"(458, 372)","(477, 453)",88.87006,91.45584,85,157,0.000948,2.58579
224,euclidean,"(458, 372)","(477, 453)",88.87006,88.87006,82,1177,0.007018,0.00000
224,diagonal,"(458, 372)","(477, 453)",88.87006,88.87006,82,1939,0.013026,0.00000
224,hybrid,"(458, 372)","(477, 453)",88.87006,88.87006,82,266,0.001929,0.00000
225,manhattan,"(358, 360)","(319, 289)",88.32590,94.76955,85,96,0.000604,6.44365
225,euclidean,"(358, 360)","(319, 289)",88.32590,88.32590,74,1424,0.008892,0.00000
225,diagonal,"(358, 360)","(319, 289)",88.32590,88.32590,74,2424,0.016055,0.00000
225,hybrid,"(358, 360)","(319, 289)",88.32590,88.91169,75,85,0.000940,0.58579
226,manhattan,"(302, 246)","(216, 244)",90.14214,91.55635,88,342,0.002005,1.41421
226,euclidean,"(302, 246)","(216, 244)",90.14214,90.14214,87,792,0.004415,0.00000
226,diagonal,"(302, 246)","(216, 244)",90.14214,90.14214,87,957,0.006082,0.00000
226,hybrid,"(302, 246)","(216, 244)",90.14214,90.14214,87,357,0.002434,0.00000
227,manhattan,"(266, 244)","(348, 246)",88.72792,89.31371,87,395,0.002582,0.58579
227,euclidean,"(266, 244)","(348, 246)",88.72792,88.72792,86,985,0.005514,0.00000
227,diagonal,"(266, 244)","(348, 246)",88.72792,88.72792,86,1351,0.008294,0.00000
227,hybrid,"(266, 244)","(348, 246)",88.72792,88.72792,86,417,0.002742,0.00000
228,manhattan,"(342, 165)","(273, 117)",88.88225,90.05382,72,74,0.000481,1.17157
228,euclidean,"(342, 165)","(273, 117)",88.88225,88.88225,70,761,0.004728,0.00000
228,diagonal,"(342, 165)","(273, 117)",88.88225,88.88225,70,2193,0.013430,0.00000
228,hybrid,"(342, 165)","(273, 117)",88.88225,90.05382,72,83,0.000721,1.17157
229,manhattan,"(474, 421)","(390, 432)",89.72792,92.21320,87,431,0.002699,2.48528
229,euclidean,"(474, 421)","(390, 432)",89.72792,89.72792,87,1177,0.007121,0.00000
229,diagonal,"(474, 421)","(390, 432)",89.72792,89.72792,87,1670,0.011035,0.00000
229,hybrid,"(474, 421)","(390, 432)",89.72792,89.72792,87,487,0.003656,0.00000
230,manhattan,"(348, 86)","(432, 108)",93.11270,95.11270,87,247,0.001771,2.00000
230,euclidean,"(348, 86)","(432, 108)",93.11270,93.11270,85,1450,0.008253,0.00000
230,diagonal,"(348, 86)","(432, 108)",93.11270,93.11270,85,2276,0.015354,0.00000
230,hybrid,"(348, 86)","(432, 108)",93.11270,93.11270,85,157,0.001214,0.00000
231,manhattan,"(211, 77)","(302, 72)",94.72792,94.72792,92,322,0.001908,0.00000
231,euclidean,"(211, 77)","(302, 72)",94.72792,94.72792,92,970,0.005724,0.00000
231,diagonal,"(211, 77)","(302, 72)",94.72792,94.72792,92,1174,0.007561,0.00000
231,hybrid,"(211, 77)","(302, 72)",94.72792,94.72792,92,421,0.002834,0.00000
232,manhattan,"(430, 239)","(477, 314)",95.05382,100.56854,85,99,0.000682,5.51472
232,euclidean,"(430, 239)","(477, 314)",95.05382,95.05382,77,1476,0.009747,0.00000
232,diagonal,"(430, 239)","(477, 314)",95.05382,95.05382,77,2761,0.018887,0.00000
232,hybrid,"(430, 239)","(477, 314)",95.05382,95.63961,78,87,0.000825,0.58579
233,manhattan,"(329, 276)","(386, 212)",93.46804,93.46804,75,76,0.000532,0.00000
233,euclidean,"(329, 276)","(386, 212)",93.46804,93.46804,75,1648,0.010231,0.00000
233,diagonal,"(329, 276)","(386, 212)",93.46804,93.46804,75,2786,0.018147,0.00000
233,hybrid,"(329, 276)","(386, 212)",93.46804,94.05382,76,90,0.000926,0.58579
234,manhattan,"(287, 118)","(233, 188)",94.71068,100.81118,84,115,0.000720,6.10051
234,euclidean,"(287, 118)","(233, 188)",94.71068,94.71068,75,1550,0.009531,0.00000
234,diagonal,"(287, 118)","(233, 188)",94.71068,94.71068,75,2832,0.017966,0.00000
234,hybrid,"(287, 118)","(233, 188)",94.71068,95.29646,76,115,0.000920,0.58579
235,manhattan,"(412, 338)","(435, 252)",95.52691,100.94113,92,394,0.002359,5.41421
235,euclidean,"(412, 338)","(435, 252)",95.52691,95.52691,87,1524,0.008839,0.00000
235,diagonal,"(412, 338)","(435, 252)",95.52691,95.52691,87,2405,0.016529,0.00000
